phase,model,horizon,seed,train_n,val_n,test_n,node_count,feature_set,MAE,RMSE,MAPE,sMAPE,R2,fit_time_sec,inference_time_sec,config_hash,data_hash
phase13,GRU,3,2025,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.0060004685378312,1.824149725606107,0.013204453689788695,0.013131285065898873,0.9867842781331545,60.08410069999991,0.2873137000005954,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,TCN,3,2025,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9752991474483688,1.814527271239447,0.013189396537380372,0.012983139980766993,0.9869233371937106,1389.0590298999996,11.031302100000175,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,ST-Transformer-lite,3,2025,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.0004095508506712,1.8352107598052922,0.013515193432444405,0.013482585077837431,0.986623520777059,76.88353169999937,0.5226801999997406,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,HA,3,2026,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.7670076734430764,3.2212536206255273,0.026058096099681634,0.0259668497458911,0.9587883725613635,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,SeasonalHA,3,2026,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.015958182557622,1.943902548137346,0.013621856952836898,0.013636072545263743,0.9849921353689323,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,Persistence,3,2026,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.3107006714026481,3.2709789138092544,0.018898764695262426,0.01884712773802169,0.9575062151567644,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,XGBoost,3,2026,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.8774718724430801,1.66227703484509,0.01142105418388312,0.011437351867066119,0.9890257023404172,9.696101399998952,0.03457039999921108,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,GRU,3,2026,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.0681743873934049,1.9146789766254164,0.014213530088407622,0.01404454800551397,0.9854399836355622,30.851565799999662,0.23931360000096902,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,TCN,3,2026,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.0721781453333192,1.8397670000835094,0.014429172808264033,0.014462272528236805,0.9865570193048461,1100.7648131999995,15.560993499999313,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,ST-Transformer-lite,3,2026,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9530041913509288,1.825860432244613,0.012862187122851452,0.012687298339426589,0.9867594788264678,122.00271800000155,0.37317520000033255,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,HA,3,3407,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.7670076734430764,3.2212536206255273,0.026058096099681634,0.0259668497458911,0.9587883725613635,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,SeasonalHA,3,3407,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.015958182557622,1.943902548137346,0.013621856952836898,0.013636072545263743,0.9849921353689323,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,Persistence,3,3407,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.3107006714026481,3.2709789138092544,0.018898764695262426,0.01884712773802169,0.9575062151567644,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,XGBoost,3,3407,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.8638691671730834,1.6527685195222583,0.011300295740924289,0.011309029421632848,0.9891508930603934,7.811549000000014,0.032506600000488106,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,GRU,3,3407,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.0338017365249605,1.8037753935965037,0.013406254918869969,0.013371831028076025,0.9870778480968821,48.87252919999992,0.2643573000004835,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,TCN,3,3407,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.0087301718664803,1.801372838019881,0.013415065324474416,0.013314641925577174,0.9871122487346733,1706.2673520999997,13.514963699999498,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,ST-Transformer-lite,3,3407,64783,11601,11878,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9400040219781134,1.7767922236294487,0.012731110499791719,0.01269340749721747,0.9874615683959085,138.15933920000134,0.5571538000003784,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,HA,6,42,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.555868891613001,2.78390590069934,0.02290946800058045,0.022900496744453592,0.9692162484630673,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,SeasonalHA,6,42,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9103676185940277,1.5415282255127518,0.012020557001625999,0.012065634148147222,0.9905612299841332,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,Persistence,6,42,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.6025600083736964,3.6998692720239874,0.023514947174947665,0.023583697108594457,0.9456267614812415,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,XGBoost,6,42,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.7833349846233648,1.3482397623353466,0.010291376162129951,0.010325866262609142,0.9927798419491727,9.687655499999892,0.03407089999927848,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,GRU,6,42,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.036771294240906,1.6349907896546962,0.013399721156874806,0.013483725616079533,0.9893819916375421,47.531883699999526,0.3515342000009696,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,TCN,6,42,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9193061027169404,1.5223382176872675,0.012320818359791819,0.012382723390449248,0.9907947679127831,1992.9524039000007,15.205945699999575,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,ST-Transformer-lite,6,42,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.8868063855049702,1.5564880749260253,0.012058626418318445,0.012107755826135935,0.990377142881465,144.89119469999787,0.43877689999862923,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,HA,6,2024,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.555868891613001,2.78390590069934,0.02290946800058045,0.022900496744453592,0.9692162484630673,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,SeasonalHA,6,2024,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9103676185940277,1.5415282255127518,0.012020557001625999,0.012065634148147222,0.9905612299841332,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,Persistence,6,2024,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.6025600083736964,3.6998692720239874,0.023514947174947665,0.023583697108594457,0.9456267614812415,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,XGBoost,6,2024,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.7843854444191171,1.3487850646684223,0.010299522611900638,0.010337267441732655,0.9927740003098082,8.489706700001989,0.03309779999835882,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,GRU,6,2024,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9505013424021896,1.537150595246842,0.012502886470543897,0.012491460799062146,0.9906147622842916,36.71024789999865,0.45906509999986156,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,TCN,6,2024,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9421427672030442,1.519236551604223,0.012367692516802503,0.012331570530857351,0.9908322398356996,1446.9345141000013,16.84258950000003,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,ST-Transformer-lite,6,2024,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.8900082970888388,1.5310866590641574,0.011947383432061988,0.012005564092699688,0.9906886642521522,153.77078309999706,0.36820239999724436,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,HA,6,2025,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.555868891613001,2.78390590069934,0.02290946800058045,0.022900496744453592,0.9692162484630673,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,SeasonalHA,6,2025,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9103676185940277,1.5415282255127518,0.012020557001625999,0.012065634148147222,0.9905612299841332,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,Persistence,6,2025,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.6025600083736964,3.6998692720239874,0.023514947174947665,0.023583697108594457,0.9456267614812415,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,XGBoost,6,2025,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.7888537169717829,1.3528689250057413,0.010349991842127211,0.010387280413780817,0.9927301762053561,7.92168209999727,0.03317579999929876,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,GRU,6,2025,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.902780271019372,1.4639736841659376,0.011875086607313522,0.011912783307264115,0.9914870715701429,48.20688549999977,0.3518268999978318,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,TCN,6,2025,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9584343797494643,1.5635670485159194,0.012707069508418385,0.012670911943566142,0.9902894135133943,1770.8256266999997,16.173538499999268,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,ST-Transformer-lite,6,2025,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.8797634142941988,1.4890291208327708,0.011859763945816712,0.011945546136033651,0.9911931859898886,134.57378889999745,0.4513872000025003,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,HA,6,2026,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.555868891613001,2.78390590069934,0.02290946800058045,0.022900496744453592,0.9692162484630673,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,SeasonalHA,6,2026,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9103676185940277,1.5415282255127518,0.012020557001625999,0.012065634148147222,0.9905612299841332,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,Persistence,6,2026,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.6025600083736964,3.6998692720239874,0.023514947174947665,0.023583697108594457,0.9456267614812415,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,XGBoost,6,2026,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.7870403119221577,1.3547759569338143,0.010327163963876142,0.01036350275193397,0.992709666372998,8.665414400002192,0.03466829999888432,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,GRU,6,2026,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9282782982784373,1.558650568054961,0.012264051096601105,0.012236962380786497,0.9903503854415743,46.821275199999945,0.28926920000230893,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,TCN,6,2026,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9204931759273812,1.4977414957878707,0.012143472016013282,0.012067706081818645,0.9910898263779505,1276.7896674000003,11.53902300000118,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,ST-Transformer-lite,6,2026,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.918715313784919,1.6326448907126054,0.01238271752156565,0.012326273340056286,0.9894124393991801,111.73101630000019,0.3485203999989608,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,HA,6,3407,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.555868891613001,2.78390590069934,0.02290946800058045,0.022900496744453592,0.9692162484630673,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,SeasonalHA,6,3407,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9103676185940277,1.5415282255127518,0.012020557001625999,0.012065634148147222,0.9905612299841332,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,Persistence,6,3407,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,1.6025600083736964,3.6998692720239874,0.023514947174947665,0.023583697108594457,0.9456267614812415,0.0,0.0,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,XGBoost,6,3407,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.7897973072366183,1.348066913123569,0.01032740950837634,0.010364185145290881,0.9927816931312308,7.831611400000838,0.03294080000341637,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,GRU,6,3407,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9442457480981674,1.4859898647246328,0.012217423649135724,0.012250902736395546,0.9912291004615433,37.70023140000194,0.2625852999990457,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,TCN,6,3407,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9484445172745245,1.5278579922060087,0.012882614756542368,0.01272620314462372,0.9907278932574966,1011.5509721999988,10.618384000001242,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
phase13,ST-Transformer-lite,6,3407,66714,11700,12166,51,current_speed|missing_mask|coverage_ratio_24h|volatility_tti_6h|hour_of_day|day_of_week|weekend_flag,0.9311357774409968,1.770834587062946,0.012756662914101442,0.012588768443200742,0.9875442915647016,112.31149749999895,0.4111239000012574,1e0c21e899d847f32be86f4b23b27b54e6fddf90a19c6b84a34b9fe2058d8353,6f936421885e75b8e4de77d3eae71e9e16de7e0404eade956340f2590a69b3e8
