path,keywords,match_count,content_excerpt_copied
logs/P5_v2_2_gpu_light_boost/04_P5B_A0_tcn_fold3_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/05_P5B_A0_tcn_fold3_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/06_P5B_A0_tcn_fold4_s42.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/07_P5B_A0_tcn_fold4_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/08_P5B_A0_tcn_fold4_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/09_P5B_A0_tcn_fold4_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/10_P5B_A0_tcn_fold4_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/13_P5B_A1_light_tcn_fold3_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/14_P5B_A1_light_tcn_fold3_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/15_P5B_A1_light_tcn_fold3_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/16_P5B_A1_light_tcn_fold4_s42.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/17_P5B_A1_light_tcn_fold4_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/18_P5B_A1_light_tcn_fold4_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/19_P5B_A1_light_tcn_fold4_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_gpu_light_boost/20_P5B_A1_light_tcn_fold4_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/001_P5A_xgboost_w2_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/002_P5A_xgboost_w2_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/003_P5A_xgboost_w2_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/004_P5A_xgboost_w2_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/005_P5A_xgboost_w2_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/006_P5A_tcn_w2_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/007_P5A_tcn_w2_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/008_P5A_tcn_w2_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/009_P5A_tcn_w2_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/010_P5A_tcn_w2_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/011_P5A_crg_tcn_w2_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/012_P5A_crg_tcn_w2_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/013_P5A_crg_tcn_w2_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/014_P5A_crg_tcn_w2_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/015_P5A_crg_tcn_w2_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/016_P5A_seasonal_ha_w2_fold4_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/017_P5A_xgboost_w2_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/018_P5A_xgboost_w2_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/019_P5A_xgboost_w2_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/020_P5A_xgboost_w2_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/021_P5A_xgboost_w2_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/022_P5A_tcn_w2_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/023_P5A_tcn_w2_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/024_P5A_tcn_w2_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/025_P5A_tcn_w2_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/026_P5A_tcn_w2_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/027_P5A_crg_tcn_w2_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/028_P5A_crg_tcn_w2_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/029_P5A_crg_tcn_w2_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/030_P5A_crg_tcn_w2_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/031_P5A_crg_tcn_w2_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/032_P5A_seasonal_ha_w4_fold3_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/033_P5A_xgboost_w4_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/034_P5A_xgboost_w4_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/035_P5A_xgboost_w4_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/036_P5A_xgboost_w4_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/037_P5A_xgboost_w4_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/038_P5A_tcn_w4_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/039_P5A_tcn_w4_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/040_P5A_tcn_w4_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/041_P5A_tcn_w4_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/042_P5A_tcn_w4_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/043_P5A_crg_tcn_w4_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/044_P5A_crg_tcn_w4_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/045_P5A_crg_tcn_w4_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/046_P5A_crg_tcn_w4_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/047_P5A_crg_tcn_w4_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/048_P5A_seasonal_ha_w4_fold4_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/049_P5A_xgboost_w4_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/050_P5A_xgboost_w4_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/051_P5A_xgboost_w4_fold4_end_s2026.stderr.log,final_week,1,False
